S.No.,Module Name,Screen Title,Tab Name,Category,Main Menu,Sub-Menu,Route Name,View File,Note
347,HrStaff,Leave Applications,N/A,Operation Mgmt.,HR & Staff,N/A,hr-staff.applications.index,Modules/HrStaff/resources/views/leave_application/index.blade.php,Not in RBS — needs menu assignment
348,HrStaff,Leave Application,N/A,Operation Mgmt.,HR & Staff,N/A,hr-staff.applications.index,Modules/HrStaff/resources/views/leave_application/show.blade.php,Not in RBS — needs menu assignment
349,HrStaff,Payroll Runs,N/A,Operation Mgmt.,HR & Staff,N/A,hr-staff.payroll.index,Modules/HrStaff/resources/views/payroll/index.blade.php,Not in RBS — needs menu assignment
350,HrStaff,Payroll Details,N/A,Operation Mgmt.,HR & Staff,N/A,hr-staff.payroll.index,Modules/HrStaff/resources/views/payroll/details.blade.php,Not in RBS — needs menu assignment
351,HrStaff,Payroll Run,N/A,Operation Mgmt.,HR & Staff,N/A,hr-staff.payroll.index,Modules/HrStaff/resources/views/payroll/show.blade.php,Not in RBS — needs menu assignment
352,HrStaff,Payroll,N/A,Operation Mgmt.,HR & Staff,N/A,hr-staff.pages.payroll-engine,Modules/HrStaff/resources/views/pages/payroll-engine.blade.php,Not in RBS — needs menu assignment
353,HrStaff,Leave Management,N/A,Operation Mgmt.,HR & Staff,N/A,hr-staff.pages.leave-management,Modules/HrStaff/resources/views/pages/leave-management.blade.php,Not in RBS — needs menu assignment
354,HrStaff,Payroll Reports,N/A,Operation Mgmt.,HR & Staff,N/A,hr-staff.pages.reports,Modules/HrStaff/resources/views/pages/reports.blade.php,Not in RBS — needs menu assignment
355,HrStaff,HR Masters,N/A,Operation Mgmt.,HR & Staff,N/A,hr-staff.pages.hr-masters,Modules/HrStaff/resources/views/pages/hr-masters.blade.php,Not in RBS — needs menu assignment
356,HrStaff,HR & Payroll Dashboard,N/A,Operation Mgmt.,HR & Staff,N/A,hr-staff.applications.index,Modules/HrStaff/resources/views/pages/dashboard.blade.php,Not in RBS — needs menu assignment
357,HrStaff,Appraisals & Increments,N/A,Operation Mgmt.,HR & Staff,N/A,hr-staff.pages.appraisals,Modules/HrStaff/resources/views/pages/appraisals.blade.php,Not in RBS — needs menu assignment
358,HrStaff,Leave Balances,N/A,Operation Mgmt.,HR & Staff,N/A,hr-staff.balances.initialize,Modules/HrStaff/resources/views/leave/balances.blade.php,Not in RBS — needs menu assignment
359,HrStaff,Leave Policy,N/A,Operation Mgmt.,HR & Staff,N/A,hr-staff.leave-policy.index,Modules/HrStaff/resources/views/leave/policy.blade.php,Not in RBS — needs menu assignment
360,HrStaff,Payroll Trend,N/A,Operation Mgmt.,HR & Staff,N/A,menu.payroll_trend,Modules/HrStaff/resources/views/reports/payroll_trend.blade.php,Not in RBS — needs menu assignment
361,HrStaff,Bank Summary,N/A,Operation Mgmt.,HR & Staff,N/A,menu.bank_summary,Modules/HrStaff/resources/views/reports/bank_summary.blade.php,Not in RBS — needs menu assignment
362,HrStaff,CTC Analysis,N/A,Operation Mgmt.,HR & Staff,N/A,menu.ctc_analysis,Modules/HrStaff/resources/views/reports/ctc_analysis.blade.php,Not in RBS — needs menu assignment
363,HrStaff,Salary Register,N/A,Operation Mgmt.,HR & Staff,N/A,menu.salary_register,Modules/HrStaff/resources/views/reports/salary_register.blade.php,Not in RBS — needs menu assignment
364,Inventory,Item Catalog,N/A,Operation Mgmt.,Inventory,N/A,inventory.stock-items.index,Modules/Inventory/resources/views/stock-items/index.blade.php,Not in RBS — needs menu assignment
365,Inventory,$stockItem->name,N/A,Operation Mgmt.,Inventory,N/A,inventory.stock-items.index,Modules/Inventory/resources/views/stock-items/show.blade.php,Not in RBS — needs menu assignment
366,Inventory,Stock Ledger,N/A,Operation Mgmt.,Inventory,N/A,inventory.stock-entries.index,Modules/Inventory/resources/views/stock-entries/index.blade.php,Not in RBS — needs menu assignment
367,Inventory,'Ledger Entry #' . $stockEntry->id,N/A,Operation Mgmt.,Inventory,N/A,inventory.stock-entries.index,Modules/Inventory/resources/views/stock-entries/show.blade.php,Not in RBS — needs menu assignment
368,Inventory,Inventory Dashboard,N/A,Operation Mgmt.,Inventory,N/A,inventory.stock-items.index,Modules/Inventory/resources/views/dashboard/index.blade.php,Not in RBS — needs menu assignment
369,Inventory,$adjustment->adj_number,N/A,Operation Mgmt.,Inventory,N/A,inventory.stock-movement,Modules/Inventory/resources/views/stock-movement/adjustments/show.blade.php,Not in RBS — needs menu assignment
370,Inventory,$stockIssue->issue_number,N/A,Operation Mgmt.,Inventory,N/A,inventory.stock-movement,Modules/Inventory/resources/views/stock-movement/stock-issues/show.blade.php,Not in RBS — needs menu assignment
371,Inventory,$issueRequest->request_number,N/A,Operation Mgmt.,Inventory,N/A,inventory.stock-issues.index,Modules/Inventory/resources/views/stock-movement/issue-requests/show.blade.php,Not in RBS — needs menu assignment
372,Inventory,$grn->grn_number,N/A,Operation Mgmt.,Inventory,N/A,inventory.procurement,Modules/Inventory/resources/views/procurement/grns/show.blade.php,Not in RBS — needs menu assignment
373,Inventory,$pr->pr_number,N/A,Operation Mgmt.,Inventory,N/A,inventory.procurement,Modules/Inventory/resources/views/procurement/prs/show.blade.php,Not in RBS — needs menu assignment
374,Inventory,$purchaseOrder->po_number,N/A,Operation Mgmt.,Inventory,N/A,inventory.procurement,Modules/Inventory/resources/views/procurement/pos/show.blade.php,Not in RBS — needs menu assignment
375,Inventory,$pageTitle,N/A,Operation Mgmt.,Inventory,N/A,inventory.procurement,Modules/Inventory/resources/views/procurement/quotations/show.blade.php,Not in RBS — needs menu assignment
376,Inventory,Quote Comparison,N/A,Operation Mgmt.,Inventory,N/A,inventory.procurement,Modules/Inventory/resources/views/procurement/quotations/compare.blade.php,Not in RBS — needs menu assignment
377,Inventory,$pageTitle,N/A,Operation Mgmt.,Inventory,N/A,inventory.assets-page,Modules/Inventory/resources/views/assets/show.blade.php,Not in RBS — needs menu assignment
378,Inventory,Stock Movement,N/A,Operation Mgmt.,Inventory,N/A,inventory.pages.stock-movement,Modules/Inventory/resources/views/pages/stock-movement.blade.php,Not in RBS — needs menu assignment
379,Inventory,Vendor & Contracts,N/A,Operation Mgmt.,Inventory,N/A,inventory.pages.vendor-contracts,Modules/Inventory/resources/views/pages/vendor-contracts.blade.php,Not in RBS — needs menu assignment
380,Inventory,Inventory Masters,N/A,Operation Mgmt.,Inventory,N/A,inventory.pages.masters,Modules/Inventory/resources/views/pages/masters.blade.php,Not in RBS — needs menu assignment
381,Inventory,Asset Register,N/A,Operation Mgmt.,Inventory,N/A,inventory.pages.assets,Modules/Inventory/resources/views/pages/assets.blade.php,Not in RBS — needs menu assignment
382,Inventory,Procurement,N/A,Operation Mgmt.,Inventory,N/A,inventory.pages.procurement,Modules/Inventory/resources/views/pages/procurement.blade.php,Not in RBS — needs menu assignment
383,Inventory,Inventory Reports,N/A,Operation Mgmt.,Inventory,N/A,inventory.reports.stock-balance,Modules/Inventory/resources/views/reports/index.blade.php,Not in RBS — needs menu assignment
384,Inventory,Asset Register,N/A,Operation Mgmt.,Inventory,N/A,inventory.reports.index,Modules/Inventory/resources/views/reports/asset-register.blade.php,Not in RBS — needs menu assignment
385,Inventory,Stock Balance,N/A,Operation Mgmt.,Inventory,N/A,inventory.reports.index,Modules/Inventory/resources/views/reports/stock-balance.blade.php,Not in RBS — needs menu assignment
386,Inventory,Stock Ledger,N/A,Operation Mgmt.,Inventory,N/A,inventory.reports.index,Modules/Inventory/resources/views/reports/stock-ledger.blade.php,Not in RBS — needs menu assignment
387,Inventory,GRN Register,N/A,Operation Mgmt.,Inventory,N/A,inventory.reports.index,Modules/Inventory/resources/views/reports/grn-register.blade.php,Not in RBS — needs menu assignment
388,Inventory,Purchase Register,N/A,Operation Mgmt.,Inventory,N/A,inventory.reports.index,Modules/Inventory/resources/views/reports/purchase-register.blade.php,Not in RBS — needs menu assignment
389,Inventory,Expiry Alerts,N/A,Operation Mgmt.,Inventory,N/A,inventory.reports.index,Modules/Inventory/resources/views/reports/expiry-alerts.blade.php,Not in RBS — needs menu assignment
390,Inventory,Stock Valuation,N/A,Operation Mgmt.,Inventory,N/A,inventory.reports.index,Modules/Inventory/resources/views/reports/stock-valuation.blade.php,Not in RBS — needs menu assignment
391,Inventory,Fast / Slow Movers,N/A,Operation Mgmt.,Inventory,N/A,inventory.reports.index,Modules/Inventory/resources/views/reports/fast-slow-movers.blade.php,Not in RBS — needs menu assignment
392,Inventory,Reorder Alerts,N/A,Operation Mgmt.,Inventory,N/A,inventory.reports.index,Modules/Inventory/resources/views/reports/reorder-alerts.blade.php,Not in RBS — needs menu assignment
393,Inventory,Pending Purchase Orders,N/A,Operation Mgmt.,Inventory,N/A,inventory.reports.index,Modules/Inventory/resources/views/reports/pending-po.blade.php,Not in RBS — needs menu assignment
394,Inventory,Consumption Report,N/A,Operation Mgmt.,Inventory,N/A,inventory.reports.index,Modules/Inventory/resources/views/reports/consumption.blade.php,Not in RBS — needs menu assignment
395,Library,Edit Fine Slab Detail,N/A,Operation Mgmt.,Library Management,N/A,library.lib-fine-slab-details.index,Modules/Library/resources/views/lib-fine-slab-details/edit.blade.php,Not in RBS — needs menu assignment
396,Library,Trashed Fine Slab Details,N/A,Operation Mgmt.,Library Management,N/A,library.lib-fine-slab-details.index,Modules/Library/resources/views/lib-fine-slab-details/trash.blade.php,Not in RBS — needs menu assignment
397,Library,Create Fine Slab Detail,N/A,Operation Mgmt.,Library Management,N/A,library.lib-fine-slab-details.index,Modules/Library/resources/views/lib-fine-slab-details/create.blade.php,Not in RBS — needs menu assignment
398,Library,'Fine Slab Detail #' . $detail->id,N/A,Operation Mgmt.,Library Management,N/A,library.lib-fine-slab-details.index,Modules/Library/resources/views/lib-fine-slab-details/show.blade.php,Not in RBS — needs menu assignment
399,Library,Library Master Dashboard,N/A,Operation Mgmt.,Library Management,N/A,library.master_dashboard,Modules/Library/resources/views/master_dashboard.blade.php,Not in RBS — needs menu assignment
400,Library,Edit Category,N/A,Operation Mgmt.,Library Management,N/A,library.lib-categories.index,Modules/Library/resources/views/lib-categories/edit.blade.php,Not in RBS — needs menu assignment
401,Library,Trashed Categories,N/A,Operation Mgmt.,Library Management,N/A,library.lib-categories.index,Modules/Library/resources/views/lib-categories/trash.blade.php,Not in RBS — needs menu assignment
402,Library,Create Category,N/A,Operation Mgmt.,Library Management,N/A,library.lib-categories.index,Modules/Library/resources/views/lib-categories/create.blade.php,Not in RBS — needs menu assignment
403,Library,Category Details,N/A,Operation Mgmt.,Library Management,N/A,library.lib-categories.index,Modules/Library/resources/views/lib-categories/show.blade.php,Not in RBS — needs menu assignment
404,Library,'Audit #' . $audit->id . ' Details',N/A,Operation Mgmt.,Library Management,N/A,library.lib-inventory-audit-details.index,Modules/Library/resources/views/lib-inventory-audit-details/by-audit.blade.php,Not in RBS — needs menu assignment
405,Library,Edit Audit Detail,N/A,Operation Mgmt.,Library Management,N/A,library.lib-inventory-audit-details.index,Modules/Library/resources/views/lib-inventory-audit-details/edit.blade.php,Not in RBS — needs menu assignment
406,Library,Trashed Audit Details,N/A,Operation Mgmt.,Library Management,N/A,library.lib-inventory-audit-details.index,Modules/Library/resources/views/lib-inventory-audit-details/trash.blade.php,Not in RBS — needs menu assignment
407,Library,Add Audit Detail,N/A,Operation Mgmt.,Library Management,N/A,library.lib-inventory-audit-details.index,Modules/Library/resources/views/lib-inventory-audit-details/create.blade.php,Not in RBS — needs menu assignment
408,Library,'Audit Detail' . $detail->id,N/A,Operation Mgmt.,Library Management,N/A,library.lib-inventory-audit-details.index,Modules/Library/resources/views/lib-inventory-audit-details/show.blade.php,Not in RBS — needs menu assignment
409,Library,Library Management,N/A,Operation Mgmt.,Library Management,N/A,library.history_and_audit,Modules/Library/resources/views/history_and_audit.blade.php,Not in RBS — needs menu assignment
410,Library,Library Management,N/A,Operation Mgmt.,Library Management,N/A,library.transactions,Modules/Library/resources/views/transactions.blade.php,Not in RBS — needs menu assignment
411,Library,Cancel Reservation,N/A,Operation Mgmt.,Library Management,N/A,library.lib-reservations.index,Modules/Library/resources/views/lib-reservations/cancel.blade.php,Not in RBS — needs menu assignment
412,Library,Edit Reservation,N/A,Operation Mgmt.,Library Management,N/A,library.lib-reservations.index,Modules/Library/resources/views/lib-reservations/edit.blade.php,Not in RBS — needs menu assignment
413,Library,Trashed Reservations,N/A,Operation Mgmt.,Library Management,N/A,library.lib-reservations.index,Modules/Library/resources/views/lib-reservations/trash.blade.php,Not in RBS — needs menu assignment
414,Library,New Reservation,N/A,Operation Mgmt.,Library Management,N/A,library.lib-reservations.index,Modules/Library/resources/views/lib-reservations/create.blade.php,Not in RBS — needs menu assignment
415,Library,'Reservation #' . $reservation->id,N/A,Operation Mgmt.,Library Management,N/A,library.lib-reservations.index,Modules/Library/resources/views/lib-reservations/show.blade.php,Not in RBS — needs menu assignment
416,Library,Edit Publisher,N/A,Operation Mgmt.,Library Management,N/A,library.lib-publishers.index,Modules/Library/resources/views/lib-publishers/edit.blade.php,Not in RBS — needs menu assignment
417,Library,Trashed Publishers,N/A,Operation Mgmt.,Library Management,N/A,library.lib-publishers.index,Modules/Library/resources/views/lib-publishers/trash.blade.php,Not in RBS — needs menu assignment
418,Library,Create Publisher,N/A,Operation Mgmt.,Library Management,N/A,library.lib-publishers.index,Modules/Library/resources/views/lib-publishers/create.blade.php,Not in RBS — needs menu assignment
419,Library,Publisher Details,N/A,Operation Mgmt.,Library Management,N/A,library.lib-publishers.index,Modules/Library/resources/views/lib-publishers/show.blade.php,Not in RBS — needs menu assignment
420,Library,Edit Library Member,N/A,Operation Mgmt.,Library Management,N/A,library.lib-members.index,Modules/Library/resources/views/lib-members/edit.blade.php,Not in RBS — needs menu assignment
421,Library,Trashed Members,N/A,Operation Mgmt.,Library Management,N/A,library.lib-members.index,Modules/Library/resources/views/lib-members/trash.blade.php,Not in RBS — needs menu assignment
422,Library,Add Library Member,N/A,Operation Mgmt.,Library Management,N/A,library.lib-members.index,Modules/Library/resources/views/lib-members/create.blade.php,Not in RBS — needs menu assignment
423,Library,Member Details,N/A,Operation Mgmt.,Library Management,N/A,library.lib-members.index,Modules/Library/resources/views/lib-members/show.blade.php,Not in RBS — needs menu assignment
424,Library,Edit Book,N/A,Operation Mgmt.,Library Management,N/A,library.lib-books-master.index,Modules/Library/resources/views/lib-books-master/edit.blade.php,Not in RBS — needs menu assignment
425,Library,Trashed Books,N/A,Operation Mgmt.,Library Management,N/A,library.lib-books-master.index,Modules/Library/resources/views/lib-books-master/trash.blade.php,Not in RBS — needs menu assignment
426,Library,Add New Book,N/A,Operation Mgmt.,Library Management,N/A,library.lib-books-master.index,Modules/Library/resources/views/lib-books-master/create.blade.php,Not in RBS — needs menu assignment
427,Library,Book Details,N/A,Operation Mgmt.,Library Management,N/A,library.lib-books-master.index,Modules/Library/resources/views/lib-books-master/show.blade.php,Not in RBS — needs menu assignment
428,Library,Cancel Reservation,N/A,Operation Mgmt.,Library Management,N/A,library.lib-reservations.index,Modules/Library/resources/views/lib-fines/cancel.blade.php,Not in RBS — needs menu assignment
429,Library,Waive Fine,N/A,Operation Mgmt.,Library Management,N/A,library.lib-fines.index,Modules/Library/resources/views/lib-fines/waive.blade.php,Not in RBS — needs menu assignment
430,Library,Edit Fine,N/A,Operation Mgmt.,Library Management,N/A,library.lib-fines.index,Modules/Library/resources/views/lib-fines/edit.blade.php,Not in RBS — needs menu assignment
431,Library,Trashed Fines,N/A,Operation Mgmt.,Library Management,N/A,library.lib-fines.index,Modules/Library/resources/views/lib-fines/trash.blade.php,Not in RBS — needs menu assignment
432,Library,Create Fine,N/A,Operation Mgmt.,Library Management,N/A,library.lib-fines.index,Modules/Library/resources/views/lib-fines/create.blade.php,Not in RBS — needs menu assignment
433,Library,'Fine Details',N/A,Operation Mgmt.,Library Management,N/A,library.lib-fines.index,Modules/Library/resources/views/lib-fines/show.blade.php,Not in RBS — needs menu assignment
434,Library,'Tags for: ' . $resource->file_name,N/A,Operation Mgmt.,Library Management,N/A,library.lib-digital-resources.index,Modules/Library/resources/views/lib-digital-resource-tags/index.blade.php,Not in RBS — needs menu assignment
435,Library,Edit Genre,N/A,Operation Mgmt.,Library Management,N/A,library.lib-genres.index,Modules/Library/resources/views/lib-genres/edit.blade.php,Not in RBS — needs menu assignment
436,Library,Trashed Genres,N/A,Operation Mgmt.,Library Management,N/A,library.lib-genres.index,Modules/Library/resources/views/lib-genres/trash.blade.php,Not in RBS — needs menu assignment
437,Library,Create Genre,N/A,Operation Mgmt.,Library Management,N/A,library.lib-genres.index,Modules/Library/resources/views/lib-genres/create.blade.php,Not in RBS — needs menu assignment
438,Library,Genre Details,N/A,Operation Mgmt.,Library Management,N/A,library.lib-genres.index,Modules/Library/resources/views/lib-genres/show.blade.php,Not in RBS — needs menu assignment
439,Library,Edit Keyword,N/A,Operation Mgmt.,Library Management,N/A,library.lib-keywords.index,Modules/Library/resources/views/lib-keywords/edit.blade.php,Not in RBS — needs menu assignment
440,Library,Trashed Keywords,N/A,Operation Mgmt.,Library Management,N/A,library.lib-keywords.index,Modules/Library/resources/views/lib-keywords/trash.blade.php,Not in RBS — needs menu assignment
441,Library,Create Keyword,N/A,Operation Mgmt.,Library Management,N/A,library.lib-keywords.index,Modules/Library/resources/views/lib-keywords/create.blade.php,Not in RBS — needs menu assignment
442,Library,Keyword Details,N/A,Operation Mgmt.,Library Management,N/A,library.lib-keywords.index,Modules/Library/resources/views/lib-keywords/show.blade.php,Not in RBS — needs menu assignment
443,Library,Library Management,N/A,Operation Mgmt.,Library Management,N/A,library.reportIndex,Modules/Library/resources/views/reportIndex.blade.php,Not in RBS — needs menu assignment
444,Library,Edit Digital Resource,N/A,Operation Mgmt.,Library Management,N/A,library.lib-digital-resources.index,Modules/Library/resources/views/lib-digital-resources/edit.blade.php,Not in RBS — needs menu assignment
445,Library,Trashed Digital Resources,N/A,Operation Mgmt.,Library Management,N/A,library.lib-digital-resources.index,Modules/Library/resources/views/lib-digital-resources/trash.blade.php,Not in RBS — needs menu assignment
446,Library,Add Digital Resource,N/A,Operation Mgmt.,Library Management,N/A,library.lib-digital-resources.index,Modules/Library/resources/views/lib-digital-resources/create.blade.php,Not in RBS — needs menu assignment
447,Library,Digital Resource Details,N/A,Operation Mgmt.,Library Management,N/A,library.lib-digital-resources.index,Modules/Library/resources/views/lib-digital-resources/show.blade.php,Not in RBS — needs menu assignment
448,Library,Edit Shelf Location,N/A,Operation Mgmt.,Library Management,N/A,library.lib-shelf-locations.index,Modules/Library/resources/views/lib-shelf-locations/edit.blade.php,Not in RBS — needs menu assignment
449,Library,Trashed Shelf Locations,N/A,Operation Mgmt.,Library Management,N/A,library.lib-shelf-locations.index,Modules/Library/resources/views/lib-shelf-locations/trash.blade.php,Not in RBS — needs menu assignment
450,Library,Create Shelf Location,N/A,Operation Mgmt.,Library Management,N/A,library.lib-shelf-locations.index,Modules/Library/resources/views/lib-shelf-locations/create.blade.php,Not in RBS — needs menu assignment
451,Library,Shelf Location Details,N/A,Operation Mgmt.,Library Management,N/A,library.lib-shelf-locations.index,Modules/Library/resources/views/lib-shelf-locations/show.blade.php,Not in RBS — needs menu assignment
452,Library,Edit Inventory Audit,N/A,Operation Mgmt.,Library Management,N/A,library.lib-inventory-audit.index,Modules/Library/resources/views/lib-inventory-audit/edit.blade.php,Not in RBS — needs menu assignment
453,Library,Trashed Inventory Audits,N/A,Operation Mgmt.,Library Management,N/A,library.lib-inventory-audit.index,Modules/Library/resources/views/lib-inventory-audit/trash.blade.php,Not in RBS — needs menu assignment
454,Library,Smart Inventory Audit,N/A,Operation Mgmt.,Library Management,N/A,library.lib-inventory-audit.index,Modules/Library/resources/views/lib-inventory-audit/create.blade.php,Not in RBS — needs menu assignment
455,Library,'Inventory Audit',N/A,Operation Mgmt.,Library Management,N/A,library.lib-inventory-audit.index,Modules/Library/resources/views/lib-inventory-audit/show.blade.php,Not in RBS — needs menu assignment
456,Library,Edit Resource Type,N/A,Operation Mgmt.,Library Management,N/A,library.lib-resource-types.index,Modules/Library/resources/views/lib-resource-types/edit.blade.php,Not in RBS — needs menu assignment
457,Library,Trashed Resource Types,N/A,Operation Mgmt.,Library Management,N/A,library.lib-resource-types.index,Modules/Library/resources/views/lib-resource-types/trash.blade.php,Not in RBS — needs menu assignment
458,Library,Create Resource Type,N/A,Operation Mgmt.,Library Management,N/A,library.lib-resource-types.index,Modules/Library/resources/views/lib-resource-types/create.blade.php,Not in RBS — needs menu assignment
459,Library,Resource Type Details,N/A,Operation Mgmt.,Library Management,N/A,library.lib-resource-types.index,Modules/Library/resources/views/lib-resource-types/show.blade.php,Not in RBS — needs menu assignment
460,Library,Edit Membership Type,N/A,Operation Mgmt.,Library Management,N/A,library.lib-membership-types.index,Modules/Library/resources/views/lib-membership-types/edit.blade.php,Not in RBS — needs menu assignment
461,Library,Trashed Membership Types,N/A,Operation Mgmt.,Library Management,N/A,library.lib-membership-types.index,Modules/Library/resources/views/lib-membership-types/trash.blade.php,Not in RBS — needs menu assignment
462,Library,Create Membership Type,N/A,Operation Mgmt.,Library Management,N/A,library.lib-membership-types.index,Modules/Library/resources/views/lib-membership-types/create.blade.php,Not in RBS — needs menu assignment
463,Library,Membership Type Details,N/A,Operation Mgmt.,Library Management,N/A,library.lib-membership-types.index,Modules/Library/resources/views/lib-membership-types/show.blade.php,Not in RBS — needs menu assignment
464,Library,Edit Author,N/A,Operation Mgmt.,Library Management,N/A,library.lib-authors.index,Modules/Library/resources/views/lib-authors/edit.blade.php,Not in RBS — needs menu assignment
465,Library,Trashed Authors,N/A,Operation Mgmt.,Library Management,N/A,library.lib-authors.index,Modules/Library/resources/views/lib-authors/trash.blade.php,Not in RBS — needs menu assignment
466,Library,Create Author,N/A,Operation Mgmt.,Library Management,N/A,library.lib-authors.index,Modules/Library/resources/views/lib-authors/create.blade.php,Not in RBS — needs menu assignment
467,Library,Author Details,N/A,Operation Mgmt.,Library Management,N/A,library.lib-authors.index,Modules/Library/resources/views/lib-authors/show.blade.php,Not in RBS — needs menu assignment
468,Library,Edit Fine Slab Config,N/A,Operation Mgmt.,Library Management,N/A,library.lib-fine-slab-config.index,Modules/Library/resources/views/lib-fine-slab-config/edit.blade.php,Not in RBS — needs menu assignment
469,Library,Trashed Fine Slab Configs,N/A,Operation Mgmt.,Library Management,N/A,library.lib-fine-slab-config.index,Modules/Library/resources/views/lib-fine-slab-config/trash.blade.php,Not in RBS — needs menu assignment
470,Library,Create Fine Slab Config,N/A,Operation Mgmt.,Library Management,N/A,library.lib-fine-slab-config.index,Modules/Library/resources/views/lib-fine-slab-config/create.blade.php,Not in RBS — needs menu assignment
471,Library,'Fine Slab Config',N/A,Operation Mgmt.,Library Management,N/A,library.lib-fine-slab-config.index,Modules/Library/resources/views/lib-fine-slab-config/show.blade.php,Not in RBS — needs menu assignment
472,Library,Library Management,N/A,Operation Mgmt.,Library Management,N/A,library.tabIndex,Modules/Library/resources/views/tabIndex.blade.php,Not in RBS — needs menu assignment
473,Library,Edit Book Condition,N/A,Operation Mgmt.,Library Management,N/A,library.lib-book-conditions.index,Modules/Library/resources/views/lib-book-conditions/edit.blade.php,Not in RBS — needs menu assignment
474,Library,Trashed Books,N/A,Operation Mgmt.,Library Management,N/A,library.lib-books-master.index,Modules/Library/resources/views/lib-book-conditions/trash.blade.php,Not in RBS — needs menu assignment
475,Library,Create Book Condition,N/A,Operation Mgmt.,Library Management,N/A,library.lib-book-conditions.index,Modules/Library/resources/views/lib-book-conditions/create.blade.php,Not in RBS — needs menu assignment
476,Library,Condition Details,N/A,Operation Mgmt.,Library Management,N/A,library.lib-book-conditions.index,Modules/Library/resources/views/lib-book-conditions/show.blade.php,Not in RBS — needs menu assignment
477,Library,Edit Transaction,N/A,Operation Mgmt.,Library Management,N/A,library.lib-transactions.index,Modules/Library/resources/views/lib-transactions/edit.blade.php,Not in RBS — needs menu assignment
478,Library,Trashed Transactions,N/A,Operation Mgmt.,Library Management,N/A,library.lib-transactions.index,Modules/Library/resources/views/lib-transactions/trash.blade.php,Not in RBS — needs menu assignment
479,Library,Issue New Book,N/A,Operation Mgmt.,Library Management,N/A,library.lib-transactions.index,Modules/Library/resources/views/lib-transactions/create.blade.php,Not in RBS — needs menu assignment
480,Library,'Transaction',N/A,Operation Mgmt.,Library Management,N/A,library.lib-transactions.index,Modules/Library/resources/views/lib-transactions/show.blade.php,Not in RBS — needs menu assignment
481,Library,Edit Book Copy,N/A,Operation Mgmt.,Library Management,N/A,library.lib-book-copies.index,Modules/Library/resources/views/lib-book-copies/edit.blade.php,Not in RBS — needs menu assignment
482,Library,Trashed Book Copies,N/A,Operation Mgmt.,Library Management,N/A,library.lib-book-copies.index,Modules/Library/resources/views/lib-book-copies/trash.blade.php,Not in RBS — needs menu assignment
483,Library,Add Book Copy,N/A,Operation Mgmt.,Library Management,N/A,library.lib-book-copies.index,Modules/Library/resources/views/lib-book-copies/create.blade.php,Not in RBS — needs menu assignment
484,Library,Book Copy Details,N/A,Operation Mgmt.,Library Management,N/A,library.lib-book-copies.index,Modules/Library/resources/views/lib-book-copies/show.blade.php,Not in RBS — needs menu assignment
485,LmsExam,Grievance Review,N/A,ACADEMIC SETUP,LMS / Assessment,Exam,lms-exam.exam.index,Modules/LmsExam/resources/views/exam-grievances/index.blade.php,Not in RBS — needs menu assignment
486,LmsExam,Grievance Detail,N/A,ACADEMIC SETUP,LMS / Assessment,Exam,lms-exam.exam.index,Modules/LmsExam/resources/views/exam-grievances/show.blade.php,Not in RBS — needs menu assignment
487,LmsExam,Edit Student Group,N/A,ACADEMIC SETUP,LMS / Assessment,Exam,lms-exam.exam-student-group.index,Modules/LmsExam/resources/views/exam-student-group/edit.blade.php,Not in RBS — needs menu assignment
488,LmsExam,Student Group Trash,N/A,ACADEMIC SETUP,LMS / Assessment,Exam,exam-student-group.trash,Modules/LmsExam/resources/views/exam-student-group/trash.blade.php,Not in RBS — needs menu assignment
489,LmsExam,Create Student Group,N/A,ACADEMIC SETUP,LMS / Assessment,Exam,lms-exam.exam-student-group.index,Modules/LmsExam/resources/views/exam-student-group/create.blade.php,Not in RBS — needs menu assignment
490,LmsExam,Student Group Details,N/A,ACADEMIC SETUP,LMS / Assessment,Exam,lms-exam.exam.index,Modules/LmsExam/resources/views/exam-student-group/show.blade.php,Not in RBS — needs menu assignment
491,LmsExam,Edit Question in Paper Set,N/A,ACADEMIC SETUP,LMS / Assessment,Exam,lms-exam.paper-set-question.index,Modules/LmsExam/resources/views/paper-set-question/edit.blade.php,Not in RBS — needs menu assignment
492,LmsExam,Paper Question Trash,N/A,ACADEMIC SETUP,LMS / Assessment,Exam,paper-set-question.trash,Modules/LmsExam/resources/views/paper-set-question/trash.blade.php,Not in RBS — needs menu assignment
493,LmsExam,Create Paper Question,N/A,ACADEMIC SETUP,LMS / Assessment,Exam,lms-exam.paper-set-question.get-sections,Modules/LmsExam/resources/views/paper-set-question/create.blade.php,Not in RBS — needs menu assignment
494,LmsExam,Question Details in Paper Set,N/A,ACADEMIC SETUP,LMS / Assessment,Exam,lms-exam.exam.index,Modules/LmsExam/resources/views/paper-set-question/show.blade.php,Not in RBS — needs menu assignment
495,LmsExam,Edit Status Event,N/A,ACADEMIC SETUP,LMS / Assessment,Exam,lms-exam.exam-status-event.index,Modules/LmsExam/resources/views/exam-status-event/edit.blade.php,Not in RBS — needs menu assignment
496,LmsExam,Exam Status Event Trash,N/A,ACADEMIC SETUP,LMS / Assessment,Exam,exam-status-event.trash,Modules/LmsExam/resources/views/exam-status-event/trash.blade.php,Not in RBS — needs menu assignment
